Filenames,Contents
train2011-487_000005.jpg,Je vous prierai donc de me contacter en retour afin de m'assurer que mes nouvelles
train2011-487_000006.jpg,coordonnées ont bien été prises en compte.
train2011-487_000007.jpg,"Veuillez croire, Madame, Monsieur, en mes respectueuses salutations."
train2011-488_000001.jpg,Je souhaiterais commander 3 paires de chaussettes (référence
train2011-488_000002.jpg,du produit : CH45-12). Mes références client sont le : FAHBW16
train2011-488_000003.jpg,"Je vous prie d'agréer, Madame, Monsieur, l'expression de"
train2011-488_000004.jpg,mes sincères salutations.
train2011-489_000001.jpg,"Suite à ma commande en cours, je vous remercie de"
train2011-489_000002.jpg,noter mon souhait de doubler la quantité de
train2011-489_000003.jpg,CD vierges commandés.
train2011-489_000004.jpg,En esperant que vous pourriez prendre en compte
train2011-489_000005.jpg,"ma demande dans les délais, je vous prie"
train2011-489_000006.jpg,"d'agréer, Madame, Monsieur, mes salutations"
train2011-489_000007.jpg,distinguées
train2011-490_000001.jpg,"Par courrier en date du 02 janvier 2007, je vous demandais"
train2011-490_000002.jpg,le passage d'un technicien pour contrôler mon installation. En effet
train2011-490_000003.jpg,je soupçonne une fuite sur un canalisation.
train2011-490_000004.jpg,"Compte tenu du potentiel danger que cela entraîne, je vous"
train2011-490_000005.jpg,relance pour obtenir un rendez-vous dans les plus bref délai.
train2011-490_000006.jpg,À toute fin utile je vous rappelle ma référence client : ZENHM46.
train2011-490_000007.jpg,"Je vous prie d'agréer, Madame, Monsieur, l'expression de mes"
train2011-490_000008.jpg,sincères salutations.
train2011-491_000001.jpg,Je vous écris car je m'étone de ne toujours avoir reçu mon  chequier .
train2011-491_000002.jpg,Je pense que vous n'avez pas pris en compte mon changement d'adresse (voir
train2011-491_000003.jpg,coordonnées en entête de cette page) mon code client est le ITMIG08.
train2011-491_000004.jpg,"Si vous avez procédé au changement d'adresse, ne tenez pas compte de ce rappel."
train2011-491_000005.jpg,"Dans le cas contraire, je vous prie de me réexpedier mon chéquier sans délais."
train2011-491_000006.jpg,"Je vous prie d'agréer Madame, Monsieur l'assurance de ma"
train2011-491_000007.jpg,considération distinguée.
train2011-492_000001.jpg,"Je m'installe avec mon conjoint à la fin du mois, mes coordonnées vont donc"
train2011-492_000002.jpg,changer. Voici mes nouvelles coordonnées :
train2011-492_000003.jpg,Mme GODEAU Véronique
train2011-492_000004.jpg,2A rue du vallon
train2011-492_000005.jpg,57960 MEISENTHAL
train2011-492_000006.jpg,Tel  : 03.04.57.14.09
train2011-492_000007.jpg,"Pourriez-vous modifier mon ""compte"" dans vos fichiers afin que le 1e mars 2007,"
train2011-492_000008.jpg,il n'y ait pas de problème pour recevoir mes correspondances.
train2011-492_000009.jpg,Merci de l'attention que vous accordez à mon courrier.
train2011-493_000001.jpg,J'ai effectué il y a peu une commande
train2011-493_000002.jpg,"auprès de votre société. Je souhaiterais aujourd'hui,"
train2011-493_000003.jpg,"si cela est possible, l'annuler entièrement."
train2011-493_000004.jpg,Mon n° de cliente est le PSVID 22.
train2011-493_000005.jpg,"Vous remerciant d'avance, je vous prie d'agréer"
train2011-493_000006.jpg,"mes sincères salutations,"
train2011-494_000001.jpg,Je souhaiterai fermer le compte que je possède chez
train2011-494_000002.jpg,vous. Celui-ci concerne mon assurance automobile et correspond
train2011-494_000003.jpg,à la référence client suivante = WXRV683.
train2011-494_000004.jpg,Merci de procéder à ma demande le plus rapidement
train2011-494_000005.jpg,possible.
train2011-494_000006.jpg,"Cordialement,"
train2011-495_000001.jpg,Je m'adresse à vous pour vous
train2011-495_000002.jpg,"déclarer ma mise en cause dans un accident de la circulation,"
train2011-495_000003.jpg,en date du 11 février à Tagolsheim.
train2011-495_000004.jpg,Cet accident ne fait que des
train2011-495_000005.jpg,"dommages matériels (PJ : le constat), et n'a suscité"
train2011-495_000006.jpg,aucune intervention de quiconque.
train2011-495_000007.jpg,"Veuillez agréer, Monsieur, l'expression"
train2011-495_000008.jpg,de mes sincères salutations.
train2011-496_000001.jpg,Je vous écris dans le but de modifier ma commande effectuée
train2011-496_000002.jpg,"le 5 février dernier. Je souhaite, en effet, remplacer le modèle commandé"
train2011-496_000003.jpg,par le modèle économique de référence CH45-02.
train2011-496_000004.jpg,Merci de prendre note de cette modification.
train2011-496_000005.jpg,"Veuillez agréer, Monsieur, mes salutations distinguées."
train2011-497_000001.jpg,Je vous prie de bien vouloir prendre
train2011-497_000002.jpg,acte de la résiliation de mon contrat d'assurance
train2011-497_000003.jpg,automobile que j'ai souscrit auprès de votre
train2011-497_000004.jpg,"société. En effet, je viens de vendre mon véhicule"
train2011-497_000005.jpg,"immatriculé XYZ, et vous demande donc de"
train2011-497_000006.jpg,procéder à la résiliation de mon contrat N°
train2011-497_000007.jpg,RDUDZ37 conformément aux dispositions stipu-
train2011-497_000008.jpg,-lées dans ledit contrat.
train2011-497_000009.jpg,"Veuillez recevoir, Madame, Monsieur,"
train2011-497_000010.jpg,l'expression de ma respectueuse  consideration .
train2011-498_000001.jpg,Je rencontre actuellement d'importants
train2011-498_000002.jpg,ennuis financiers et c'est pour cette
train2011-498_000003.jpg,raison que je me permets de vous demander
train2011-498_000004.jpg,l'annulation de mes dettes.
train2011-498_000005.jpg,Veuillez recevoir l'expression de mes sentiments
train2011-498_000006.jpg,les plus distingués.
train2011-499_000001.jpg,"Je suis cliente du bimestriel ""Charité ¤Bus¤"" sous"
train2011-499_000002.jpg,la référence client OKTTT07.
train2011-499_000003.jpg,Je vous ai écrit le mois dernier pour demander la
train2011-499_000004.jpg,résiliation de mon abonnement. Je n'ai pas eu de
train2011-499_000005.jpg,réponse et ma demande n'a toujours pas été prise en compte.
train2011-499_000006.jpg,"Cordialement,"
train2011-500_000001.jpg,Je suis cliente des 3 Suifs et ma  réference  cliente est
train2011-500_000002.jpg,ZTDMS93.
train2011-500_000003.jpg,J'ai passé une commande le mois dernier pour un ensemble
train2011-500_000004.jpg,de sous-vêtement noir en dentelle DIM. Je viens de me
train2011-500_000005.jpg,rendre compte que j'ai fait une erreur sur la taille.
train2011-500_000006.jpg,Pourriez-vous modifier cette commande en mettant
train2011-500_000007.jpg,la taille suivante : 38 pour le string et 90C pour le
train2011-500_000008.jpg,soutien gorge.
train2011-500_000009.jpg,"En vous  remerçiant  par avance,"
train2011-501_000001.jpg,Je suis cliente dans votre banque depuis 1997.
train2011-501_000002.jpg,Je possède un compte courant ainsi qu'un Plan Epargne Logement.
train2011-501_000003.jpg,"Depuis 1999, le montant des versements sur ce Plan Epargne Logement"
train2011-501_000004.jpg,est d'un montant de 60 euros mensuels.
train2011-501_000005.jpg,"Ayant depuis peu un travail en interim, j'aimerais que"
train2011-501_000006.jpg,les versements sur mon Plan Epargne Logement soient diminués
train2011-501_000007.jpg,et soient désormais d'un montant de 45 euros mensuels.
train2011-501_000008.jpg,D'avance merci de bien vouloir prendre compte de ma demande
train2011-501_000009.jpg,et de bien vouloir faire le nécessaire.
train2011-501_000010.jpg,"Je vous prie d'agréer, Madame ou Monsieur, l'expression"
train2011-501_000011.jpg,de mes salutations distinguées.
train2011-502_000001.jpg,"Comme convenu lors de notre entretien téléphonique du 7/02/07,"
train2011-502_000002.jpg,je souhaite fermer mon compte épargne n° 000 203 777 12.
train2011-502_000003.jpg,Je conserve cependant mes autres comptes à la BMP.
train2011-502_000004.jpg,"Je vous prie d'agréer, monsieur, mes respectueuses salutations,"
train2011-503_000001.jpg,Je m'adresse à vous pour réaliser
train2011-503_000002.jpg,"un investissement de 1500 euros, en"
train2011-503_000003.jpg,actions boursières. Je confie à mon
train2011-503_000004.jpg,banquier le soin de choisir le
train2011-503_000005.jpg,placement le plus approprié.
train2011-503_000006.jpg,Je vous rappelle ma référence client :
train2011-503_000007.jpg,XJJPD58.
train2011-503_000008.jpg,"Veuillez recevoir, Madame, Monsieur, mes"
train2011-503_000009.jpg,salutations respectueuses.
train2011-504_000001.jpg,Souhaitant changer de banque car insatisfaite des prestations
train2011-504_000002.jpg,"qui me sont actuellement offertes, je me suis renseignée auprès"
train2011-504_000003.jpg,de différents établissements.
train2011-504_000004.jpg,"Votre banque paraît tout à fait correspondre à mes besoins,"
train2011-504_000005.jpg,c'est la raison pour laquelle je souhaite obtenir les
train2011-504_000006.jpg,renseignements nécessaires afin de devenir une de vos clientes (pièces
train2011-504_000007.jpg,et justificatifs à fournir...) le plus tôt possible.
train2011-504_000008.jpg,"En vous priant d'agréer, Madame, Monsieur, l'expression de"
train2011-504_000009.jpg,mes salutations distinguées.
train2011-505_000001.jpg,J'ai effectué le 7 janvier 2007 une commande
train2011-505_000002.jpg,sur votre site internet. Ma référence client est le
train2011-505_000003.jpg,"EEXTI73, et je souhaiterai modifier la"
train2011-505_000004.jpg,couleur du blouson que je vous ai commandé.
train2011-505_000005.jpg,La référence de l'ancien blouson est CH45-13
train2011-505_000006.jpg,et correspond à la couleur noir. Je souhaiterai
train2011-505_000007.jpg,"recevoir le même blouson mais en gris, la nouvelle"
train2011-505_000008.jpg,référence est le CH45-16.
train2011-506_000001.jpg,"Je souhaiterais fermer mon compte chez vous, pour une"
train2011-506_000002.jpg,raison de divorce.
train2011-506_000003.jpg,"Cordialement,"
train2011-507_000001.jpg,Je souhaite me rendre dans vos locaux pour
train2011-507_000002.jpg,revoir les termes de mon contrat d'assurance.
train2011-507_000003.jpg,J'aimerai donc connaître les horaires d'accueil de vos
train2011-507_000004.jpg,bureaux. Pourriez-vous me les envoyer ?
train2011-507_000005.jpg,En vous remerciant d'avance.
train2011-507_000006.jpg,"Veuillez agréer, Madame,"
train2011-507_000007.jpg,mes salutations distinguées.
train2011-508_000001.jpg,Je vous prie de bien vouloir prendre en compte ma commande
train2011-508_000002.jpg,d'actions boursières pour un montant de 1500 euros. Je vous
train2011-508_000003.jpg,charge de choisir les placements les plus avantageuse.
train2011-508_000004.jpg,"Merci, mes salutations distinguées."
train2011-509_000001.jpg,J'aimerais rencontrer un conseiller afin de lui exposer ma
train2011-509_000002.jpg,"situation. Ainsi, veuillez me communiquer la date et l'heure"
train2011-509_000003.jpg,à laquelle je pourrais m'entretenir avec un conseiller lors
train2011-509_000004.jpg,d'un rendez-vous. Je me tiens à votre entière disposition.
train2011-509_000005.jpg,Vous pouvez me contacter à l'adresse ci-dessus ou au numéro
train2011-509_000006.jpg,suivant : 03 82 33 23 52.
train2011-509_000007.jpg,"Dans l'attente de votre réponse, veuillez agréer madame,"
train2011-509_000008.jpg,monsieur mes sincères salutations.
train2011-510_000001.jpg,"Ayant actuellement une dette envers vous, je me trouve"
train2011-510_000002.jpg,malheureusement dans l'incapacité de la régler.
train2011-510_000003.jpg,Ces derniers mois ont été ponctués par certaines difficultés
train2011-510_000004.jpg,financières qui ont occasionné des dettes. Le fait est qu'à l'heure
train2011-510_000005.jpg,actuelle je suis surendettée.
train2011-510_000006.jpg,Au vu de ma situation je vous demande d'avoir la
train2011-510_000007.jpg,compréhension de m'octroyer une remise gracieuse à titre
train2011-510_000008.jpg,exceptionnel.
train2011-510_000009.jpg,En vous remerciant de l'attention que vous
train2011-510_000010.jpg,porterez à ma requête.
train2011-511_000001.jpg,J'ai effectué une commande de 100 paires de
train2011-511_000002.jpg,chaussettes le 08/02/07 auprès de votre entreprise (numéro
train2011-511_000003.jpg,de commande A4318). J'aimerais augmenter la quantité
train2011-511_000004.jpg,et passer à 200 paires.
train2011-511_000005.jpg,Si vous rencontrez des problèmes pour la date
train2011-511_000006.jpg,"de livraison, vous pouvez me contacter par mail"
train2011-511_000007.jpg,ou par téléphone.
train2011-511_000008.jpg,"Je vous prie d'agréer mes salutations sincères,"
train2011-512_000001.jpg,SUITE A DES DIFFICULTE DE PAIEMENT
train2011-512_000002.jpg,JE VOUS DEMANDE UN ECHELONNEMENT
train2011-512_000003.jpg,DE L'ARGENT QUE JE VOUS DOIT.
train2011-512_000004.jpg,J'ESPERE QUE VOUS COMPRENDREZ CAR
train2011-512_000005.jpg,JE VIENS DE PERDRE MON EMPLOI
train2011-512_000006.jpg,MERCI D'AVANCE
train2011-513_000001.jpg,Monsieur
train2011-513_000002.jpg,Voila  maintenant plus de 5 semaines que j'ai passé ma commande. Malgrés
train2011-513_000003.jpg,plusieurs courrier je n'ai eu aucune nouvelle de vos service. Je souhaite
train2011-513_000004.jpg,donc annuler cette commande et être rembourse le plus rapidement
train2011-513_000005.jpg,possible.
train2011-513_000006.jpg,"En espérant être enfin écouté, je vous prie de croire, Monsieur, à l'expression"
train2011-513_000007.jpg,de mes sentiments distingués.
train2011-514_000001.jpg,"Suite à mon accident du 11/02/07, où j'ai brisé la porte vitrée du"
train2011-514_000002.jpg,"magasin Pranprix en passant au travers, je souhaiterais être"
train2011-514_000003.jpg,couverte au titre de la responsabilité civile.
train2011-514_000004.jpg,"Veuillez recevoir, Madame, mes salutations distinguées."
train2011-515_000001.jpg,"Suite à mon déménagement, je me vois dans l'obligation de"
train2011-515_000002.jpg,fermer mon compte bancaire (numéro XAEFM90) dans votre agence.
train2011-515_000003.jpg,Vous voudrez bien procéder à la dite fermeture et transférer les
train2011-515_000004.jpg,fonds sur le compte bancaire numéro ZZHNK80.
train2011-515_000005.jpg,"Veuillez agréer, Madame, Monsieur, l'expression de mes"
train2011-515_000006.jpg,sentiments dévoués.
train2011-516_000001.jpg,Je vous informe de la survenance d'un sinistre le 16
